code;specification;kind;docket;status;;;
12102913;CONTRIBUIÇÃO PREVIDENCIÁRIA PARA AMORTIZAÇÃO DO DÉFICIT ATUARIAL;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DECORRENTE DA APLICAÇÃO, DURANTE DETERMINADO PERÍODO, DE ALÍQUOTA SUPLEMENTAR PREVISTA EM LEI, PARA A AMORTIZAÇÃO DO DÉFICIT ATUARIAL DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR ? RPPS, A FIM DE EQUILIBRAR O PLANO DE PREVIDÊNCIA.;A;;;
12102915;CONTRIBUIÇÃO PREVIDENCIÁRIA EM REGIME DE PARCELAMENTO DE DÉBITOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITAS DE CONTRIBUIÇÕES ORIGINÁRIAS DE PARCELAMENTO ADMINISTRATIVO DOS CRÉDITOS PREVIDENCIÁRIOS NÃO RECOLHIDOS AOS COFRES DO RPPS NO SEU VENCIMENTO.;A;;;
12102991;CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES PATRONAIS DE SERVIDOR ATIVO CIVIL DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL - DE EXERCÍCIOS ANTERIORES.;A;;;
12102992;CONTRIBUIÇÃO PATRONAL ? INATIVO CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÃO DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, RELATIVA A SERVIDOR INATIVO CIVIL - DE EXERCÍCIOS ANTERIORES;A;;;
12102993;CONTRIBUIÇÃO PATRONAL ? PENSIONISTA CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  DE CONTRIBUIÇÃO DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, RELATIVA A PENSIONISTA CIVIL - DE EXERCÍCIOS ANTERIORES. ;A;;;
12102994;CONTRIBUIÇÃO DE SERVIDOR ATIVO - PESSOAL CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE SERVIDOR ATIVO CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL - DE EXERCÍCIOS ANTERIORES.;A;;;
12102995;CONTRIBUIÇÃO DE SERVIDOR INATIVO - PESSOAL CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE SERVIDOR INATIVO CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL - DE EXERCÍCIOS ANTERIORES.;A;;;
12102996;CONTRIBUIÇÃO DE PENSIONISTA - PESSOAL  CIVIL - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE PENSIONISTA CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL - DE EXERCÍCIOS ANTERIORES.;A;;;
12109900;OUTRAS CONTRIBUIÇÕES SOCIAIS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA  DAS DEMAIS CONTRIBUIÇÕES SOCIAIS NÃO CONTEMPLADAS NOS ITENS ANTERIORES.;A;;;
12200000;CONTRIBUIÇÕES ECONÔMICAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO COM CONTRIBUIÇÕES PARAFISCAIS DE ORDEM ECONÔMICA.;A;;;
12200300;CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO;S;REPRESANTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONTRIBUIÇÕES ECONÔMICAS PARA FINANCIAR O REAPARELHAMENTO E O REEQUIPAMENTO E A ATENDER AOS DEMAIS ENCARGOS ESPECÍFICOS INERENTES AO DESENVOLVIMENTO E AO APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO DOS TRIBUTOS.;A;;;
12200399;OUTRAS CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO;A;REGISTRA O VALOR DE OUTRAS CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO, NÃO CLASSIFICADAS NOS ITENS ANTERIORES.;A;;;
96100000;® RECEITAS CORRENTES;A;REGISTRA O VALOR DAS COMPENSAÇÕES CONCEDIDOS DE RECEITAS CORRENTES;A;;;
12202900;CONTRIBUIÇÃO   PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  DAS CONTRIBUIÇÕES PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA NOS MUNICÍPIOS, NOS TERMOS DO ARTIGO 149-A DA CONSTITUIÇÃO  FEDERAL, COM REDAÇÃO DADA PELA EMENDA CONSTITUCIONAL Nº 39, DE 19/12/2002.;A;;;
12209900;OUTRA CONTRIBUIÇÕES ECONÔMICAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DA RECEITA    DE OUTRAS CONTRIBUIÇÕES  ECONÔMICAS NÃO CLASSIFICADAS  NOS  ITENS ANTERIORES .;A;;;
12209901;OUTRAS CONTRIBUIÇÕES ECONÔMICAS ? PRINCIPAL;A;REGISTRA O VALOR DA ARRECADAÇÃO DO PRINCIPAL DE OUTRAS CONTRIBUIÇÕES ECONÔMICAS DE NATUREZA EVENTUAL PARA AS QUAIS NÃO HÁ CONTAS ESPECÍFICAS.;A;;;
13000000;RECEITA PATRIMONIAL;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA PATRIMONIAL REFERENTE AO RESULTADO FINANCEIRO DA FRUIÇÃO DO PATRIMÔNIO, SEJA DECORRENTE DE BENS IMOBILIÁRIOS OU MOBILIÁRIOS, SEJA DE PARTICIPAÇÃO SOCIETÁRIA.;A;;;
13100000;RECEITAS IMOBILIÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO PROVENIENTES DA UTILIZAÇÃO,  POR TERCEIROS, DE BENS IMÓVEIS PERTENCENTES AO SETOR PÚBLICO.;A;;;
13110000;ALUGUÉIS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS RECEITAS ARRECADADAS PROVENIENTES DO PAGAMENTO DE ALUGUÉIS PELA UTILIZAÇÃO DE PRÓPRIOS DO PODER PÚBLICO.;A;;;
13110100;ALUGUÉIS DE IMÓVEIS URBANOS;A;REGISTRA O VALOR DA  ARRECADAÇÃO DA RECEITA   DE ALUGUÉIS DE IMÓVEIS URBANOS PRÓPRIOS DO PODER PÚBLICO.;A;;;
13110200;ALUGUÉIS DE IMÓVEIS RURAIS;A;REGISTRA O VALOR DA  ARRECADAÇÃO  DA RECEITA  DE ALUGUÉIS DE IMÓVEIS RURAIS PRÓPRIOS DO PODER PÚBLICO.;A;;;
13119900;OUTRAS RECEITAS DE ALUGUÉIS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA DE OUTROS ALUGUEIS, NÃO ENQUADRADOS NOS ITENS ANTERIORES.;A;;;
13120000;ARRENDAMENTOS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA COM O CONTRATO PELO QUAL O PODER PÚBLICO CEDE A TERCEIROS, POR TEMPO CERTO E PREÇO, O USO E GOZO DE DETERMINADA ÁREA;A;;;
13130000;FOROS;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO COM A QUANTIA OU PENSÃO PAGA PELA PESSOA QUE RECEBE POR ENFITEUSE O DOMÍNIO ÚTIL DE UM IMÓVEL.;A;;;
13140000;LAUDÊMIOS;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO COM PENSÃO OU PRÊMIO QUE O FOREIRO PAGA, QUANDO HÁ ALIENAÇÃO DO RESPECTIVO PRÉDIO POR PARTE DA PESSOA QUE RECEBE POR ENFITEUSE O DOMÍNIO DO IMÓVEL, EXCETO NOS CASOS DE SUCESSÃO HEREDITÁRIA.;A;;;
13150000;TAXA DE OCUPAÇÃO DE IMÓVEIS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA DE TAXA DE OCUPAÇÃO DE IMÓVEIS DEVIDA POR SEUS OCUPANTES;A;;;
13190000;OUTRAS RECEITAS IMOBILIÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS QUE TEM ORIGEM NA FRUIÇÃO DO PATRIMÔNIO IMOBILIÁRIO, NÃO ENQUADRADAS NOS ITENS ANTERIORES.;A;;;
13200000;RECEITAS DE VALORES MOBILIÁRIOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE RECEITAS DECORRENTES DE VALORES MOBILIÁRIOS.;A;;;
13210000;JUROS DE TÍTULOS DE RENDA;A;REGISTRA DOS VALORES DA RECEITA COM JUROS DE TÍTULO DE RENDA, PROVENIENTES DE APLICAÇÕES NO MERCADO FINANCEIRO. INCLUI O RESULTADO  DAS  APLICAÇÕES EM TÍTULOS PÚBLICOS.;A;;;
13220000;DIVIDENDOS;A;REGISTRA O VALOR TOTAL DA RECEITA DE LUCROS LÍQUIDOS PELA PARTICIPAÇÃO EM SOCIEDADES MERCANTIS CORRESPONDENTES A CADA UMA DAS AÇÕES FORMADORAS DO SEU CAPITAL. RECEITAS ATRIBUÍDAS ÀS ESFERAS DE GOVERNO PROVENIENTES DE RESULTADOS NAS EMPRESAS, PÚBLICAS OU NÃO, REGIDAS PELA REGULAMENTAÇÃO OBSERVADA PELAS SOCIEDADES ANÔNIMAS. INCLUI-SE NESTA RUBRICA O VALOR RECEBIDO A TÍTULO DE JUROS SOBRE O CAPITAL PRÓPRIO ? JCP.;A;;;
13230000;PARTICIPAÇÕES;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA PROVENIENTES DE RESULTADOS EM EMPRESAS DE CAPITAL LIMITADO NAS QUAIS O MUNICÍPIO TENHA PARTICIPAÇÃO.;A;;;
13250000;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DE RECURSOS PROVENIENTES DA REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS.;A;;;
13250100;REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS, TAIS COMO: ROYALTIES, FUNDEF, FUNDO DE SAÚDE, REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL DOS SERVIDORES, MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO, AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE (ASPS), FUNDETUR, ETC.;A;;;
13250101;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? ROYALTIES;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS DOS ROYALTIES;A;;;
13250102;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? FUNDEB;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS DO FUNDEB;A;;;
13250103;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? FUNDO DE SAÚDE;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS DO SUS VINCULADOS AO FUNDO DE SAÚDE.;A;;;
13250105;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO ? MDE;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO DA RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS PARA MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO.;A;;;
13250106;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO DA RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS DE AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE ? ASPS, EXCETO RECURSOS DO SUS VINCULADOS AO FUNDO DE SAÚDE.;A;;;
13250107;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? FUNDETUR;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO DA RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS DO FUNDO DE DESENVOLVIMENTO DO TURISMO ? FUNDETUR.;A;;;
13250109;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO (CIDE);A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS DA CIDE VINCULADOS A PROGRAMAS DE INFRA-ESTRUTURA DE TRANSPORTE, NA FORMA PREVISTA NO ART.177, § 4º DA CONSTITUIÇÃO FEDERAL.;A;;;
13250110;RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS ? FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS);A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS).;A;;;
13250199;RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÕES DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS.;A;;;
13250200;REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS;S;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS NÃO VINCULADOS, INCLUSIVE RECURSOS PRÓPRIOS.;A;;;
99000000;® OUTRAS DEDUÇÕES;S;REPRESENTA O SOMATÓRIO DE OUTRAS DEDUÇÕES DE RECEITAS ORÇAMENTÁRIAS;A;;;
13250299;REMUNERAÇÃO DE OUTROS DEPÓSITOS DE RECURSOS NÃO VINCULADOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS NÃO VINCULADOS.;A;;;
13260000;REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DECORRENTE DA APLICAÇÃO, EM DEPÓSITOS ESPECIAIS, DE DISPONIBILIDADES FINANCEIRAS, EM INSTITUIÇÕES OFICIAIS FEDERAIS, DE ACORDO COM A LEGISLAÇÃO VIGENTE.;A;;;
13280000;REMUNERAÇÃO DOS INVESTIMENTOS DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR;S;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITAS AUFERIDAS PELO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR ? RPPS EM SUA CARTEIRA DE INVESTIMENTOS.;A;;;
13281000;REMUNERAÇÃO DOS INVESTIMENTOS DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR EM RENDA FIXA;A;REGISTRA O VALOR DOS RENDIMENTOS AUFERIDOS DECORRENTES DA APLICAÇÃO DE RECURSOS DO RPPS NO MERCADO FINANCEIRO, EM FUNDOS DE RENDA FIXA.;A;;;
13282000;REMUNERAÇÃO DOS INVESTIMENTOS DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR EM RENDA VARIÁVEL;A;REGISTRA O VALOR DOS RENDIMENTOS AUFERIDOS DECORRENTES DA APLICAÇÃO DE RECURSOS DO RPPS NO MERCADO FINANCEIRO, EM FUNDOS DE RENDA VARIÁVEL.;A;;;
13283000;REMUNERAÇÃO DOS INVESTIMENTOS DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR EM FUNDOS IMOBILIÁRIOS;A;REGISTRA O VALOR DOS RENDIMENTOS AUFERIDOS DECORRENTES DA APLICAÇÃO DE RECURSOS DO RPPS NO MERCADO FINANCEIRO, EM FUNDOS IMOBILIÁRIOS.;A;;;
13290000;OUTRAS RECEITAS DE VALORES MOBILIÁRIOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE VALORES MOBILIÁRIOS, NÃO CLASSIFICADA NOS ITENS ANTERIORES;A;;;
13300000;RECEITA DE CONCESSÕES E PERMISSÕES;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO DE RECEITAS ORIGINADAS DA   CONCESSÃO OU PERMISSÃO AO PARTICULAR DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS, OS QUAIS ESTÃO SUJEITOS AO CONTROLE, FISCALIZAÇÃO E  REGULAÇÃO DO PODER PÚBLICO.;A;;;
13310000;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS.;A;;;
13310100;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE TRANSPORTE;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS DE TRANSPORTE.;A;;;
13310199;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE TRANSPORTE;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS DE TRANSPORTES, NÃO PREVISTAS NOS ITENS ANTERIORES.;A;;;
13310200;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE COMUNICAÇÃO;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS COMUNICAÇÕES.;A;;;
13310299;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE COMUNICAÇÃO;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS DE COMUNICAÇÃO, NÃO PREVISTAS NOS ITENS ANTERIORES.;A;;;
13310300;RECEITA DE OUTORGA PARA EXPLORAÇÃO DOS SERVIÇOS DE ENERGIA ELÉTRICA;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DE USO DO BEM PÚBLICO, PARA EXPLORAÇÃO DE APROVEITAMENTO ENERGÉTICO DOS CURSOS DE ÁGUA.;A;;;
13319900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS PÚBLICOS, NÃO PREVISTAS NOS ITENS ANTERIORES.;A;;;
13320000;RECEITA DE CONCESSÕES E PERMISSÕES ? EXPLORAÇÃO DE RECURSOS NATURAIS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE RECURSOS NATURAIS.;A;;;
13329900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? RECURSOS NATURAIS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE RECURSOS NATURAIS, NÃO PREVISTAS NOS ITENS ANTERIORES.;A;;;
13330000;RECEITA DE CONCESSÕES E PERMISSÕES ? DIREITOS DE USO DE BENS PÚBLICOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DE DIREITOS DE USO DE BENS PÚBLICOS..;A;;;
13330100;RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA AUFERIDA EM FUNÇÃO DO PAGAMENTO FEITO POR TERCEIROS PELA UTILIZAÇÃO E EXPLORAÇÃO DE ÁREA PÚBLICA. OS RECURSOS ARRECADADOS SERÃO DESTINADOS AO FINANCIAMENTO DAS DESPESAS DO ÓRGÃO CONCEDENTE.;A;;;
13339900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? DIREITOS DE USO DE BENS PÚBLICOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE OUTORGA DE DIREITOS DE USO DE OUTROS BENS PÚBLICOS. ;A;;;
13390000;DEMAIS RECEITAS DE CONCESSÕES E PERMISSÕES;A;REGISTRA  DOS VALORES DAS DEMAIS RECEITAS DE CONCESSÕES E PERMISSÕES, NÃO PREVISTAS NOS ITENS ANTERIORES;A;;;
13900000;OUTRAS RECEITAS PATRIMONIAIS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS PATRIMONIAIS NÃO ENQUADRADAS NOS ITENS ANTERIORES.;A;;;
14000000;RECEITA AGROPECUÁRIA;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DE PRODUÇÃO  VEGETAL, ANIMAL E DERIVADOS E OUTROS.;A;;;
14100000;RECEITA DA PRODUÇÃO VEGETAL;A;REGISTRA O VALOR DA ARRECADAÇÃO  DAS RECEITAS DECORRENTES DE LAVOURAS  PERMANENTES, TEMPORÁRIAS E ESPONTÂNEAS (OU NATIVAS), SILVICULTURA E   EXTRAÇÃO DE PRODUTOS VEGETAIS, VENDA DE SEMENTES, MUDAS OU ASSEMELHADOS, DESDE QUE REALIZADAS DIRETAMENTE PELO PRODUTOR.;A;;;
14200000;RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS;A;REGISTRA O VALOR TOTAL DAS RECEITAS DE PRODUÇÃO ANIMAL E DERIVADOS, DECORRENTES DE ATIVIDADES DE EXPLORAÇÃO ECONÔMICA DE: A) PECUÁRIA DE GRANDE PORTE ? BOVINOS, BUFALINOS, EQÜINOS E OUTROS (INCLUSIVE LEITE, CARNE E COURO); B) PECUÁRIA DE MÉDIO PORTE ? OVINOS, CAPRINOS, SUÍNOS E OUTROS (INCLUSIVE LÃ, CARNE E PELES); C) AVES E ANIMAIS DE PEQUENO PORTE (INCLUSIVE OVOS, MEL, CERA E CASULOS DO BICHO DA SEDA); D) CAÇA E PESCA. ESTÃO INCLUÍDAS NESSES TÍTULOS APENAS AS RECEITAS DE ATIVIDADES DE BENEFICIAMENTO OU TRANSFORMAÇÃO OCORRIDAS EM INSTALAÇÕES NOS PRÓPRIOS ESTABELECIMENTOS. AS RECEITAS ORIUNDAS DE ATIVIDADES INDUSTRIAIS DEDICADAS À PRODUÇÃO DE ALIMENTOS (MATADOUROS, FÁBRICAS DE LATICÍNIOS, ETC.) SÃO CLASSIFICADAS EM RECEITAS DA INDÚSTRIA DE TRANSFORMAÇÃO, BEM COMO SECAGEM, CURTIMENTO, OUTRAS PREPARAÇÕES DE COUROS E PELES ETC.;A
14900000;OUTRAS RECEITAS AGROPECUÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS AGROPECUÁRIAS NÃO ENQUADRADAS NOS ITENS ANTERIORES.;A;;;
15000000;RECEITA INDUSTRIAL;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DA INDÚSTRIA DE EXTRAÇÃO MINERAL, DE TRANSFORMAÇÃO, DE CONSTRUÇÃO E OUTROS PROVENIENTES DE ATIVIDADES INDUSTRIAIS DEFINIDAS COMO TAIS PELA FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA ? IBGE.;A;;;
15200000;RECEITAS DA INDÚSTRIA DE TRANSFORMAÇÃO;S;REPRESENTA O SOMATÓRIO DOS VALORES  DA ARRECADAÇÃO DAS RECEITAS DAS ATIVIDADES  LIGADAS A INDÚSTRIA DE TRANSFORMAÇÃO.;A;;;
15201200;RECEITA DA INDÚSTRIA MECÂNICA;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS POR MEIO DA INDÚSTRIA MECÂNICA.;A;;;
15202000;RECEITA DA INDÚSTRIA QUÍMICA;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA QUÍMICA. ;A;;;
15202100;RECEITA DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS E VETERINÁRIOS;A; REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS E VETERINÁRIOS.;A;;;
15202600;RECEITA DA INDÚSTRIA DE PRODUTOS ALIMENTARES;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA DE PRODUTOS ALIMENTARES. ;A;;;
15202700;RECEITA DA INDÚSTRIA DE BEBIDAS E DESTILADOS;A; REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DA INDÚSTRIA DE TRANSFORMAÇÃO DA COMERCIALIZAÇÃO DE BEBIDAS E DESTILADOS PRODUZIDOS PELAS ESCOLAS AGROTÉCNICAS FEDERAIS. ;A;;;
15202800;RECEITA DA USINA DE TRATAMENTO DE LIXO;A; REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DA INDÚSTRIA DE TRANSFORMAÇÃO DA USINA DE TRATAMENTO DE LIXO. ;A;;;
15202900;RECEITA DA INDÚSTRIA EDITORIAL E GRÁFICA;A; REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DE COMERCIALIZAÇÃO DA INDÚSTRIA EDITORIAL E GRÁFICA.;A;;;
